,id_acidente,codloga,logradouroA,codlogb,logradouroB,alt_num,referencia,data,cod_acid,tipo_acidente,dp,numero_BO,sentido,pista,automovel,moto,onibus,caminhao,bicicleta,moto_taxi,onibus_fretado,onibus_urbano,microonibus,van,vuc,caminhonete,carreta,jipe,outros,sem_informacao,carroca,princ_a,paiA,princ_b,paiB,cod_distrito,distrito,vit_ferida,vit_morta,local,lat,lon,loc/type,loc/coordinates/0,loc/coordinates/1
1849,D021300194,3581,"BRASIL, AV",NA,,1612,,03/02/2013 12:20,2,CO,78,916, , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581,"BRASIL, AV",NA,,63,PINHEIROS,1,0,"BRASIL, AV 1612 SAO PAULO SP",-23.5609772,-46.6568371,Point,-46.6568371,-23.5609772
3413,D021300210,15656,"PAULISTA, AV",NA,,1682,,27/02/2013 18:00,4,AT,78,1589, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 1682 SAO PAULO SP",-23.5608318,-46.6567866,Point,-46.6567866,-23.5608318
11750,D061300079,15206,"OTAVIO MENDES, RUA PROF",NA,,36,,20/06/2013 15:00,4,AT,4,4293, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15206,"OTAVIO MENDES, RUA PROF",NA,,17,CAMPO LIMPO,1,0,"OTAVIO MENDES, RUA PROF 36 SAO PAULO SP",-23.5615269,-46.655418,Point,-46.655418,-23.5615269
7791,D041300300,15656,"PAULISTA, AV",NA,,1708,,27/04/2013 06:40,4,AT,78,3403, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 1708 SAO PAULO SP",-23.5605993,-46.6571019,Point,-46.6571019,-23.5605993
530,D011300607,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,1500,,11/01/2013 23:00,2,CT,89,274, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 1500 SAO PAULO SP",-23.5621218,-46.6553275,Point,-46.6553275,-23.5621218
4621,D031300918,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,1500,,15/03/2013 08:20,2,CO,89,1492, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 1500 SAO PAULO SP",-23.5621218,-46.6553275,Point,-46.6553275,-23.5621218
6720,D041300107,15656,"PAULISTA, AV",NA,,1500,,12/04/2013 11:37,2,SI,4,2962, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 1500 SAO PAULO SP",-23.5621218,-46.6553275,Point,-46.6553275,-23.5621218
8637,D051300258,3581,"BRASIL, AV",NA,,1500,,08/05/2013 20:28,2,QM,78,3851, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581,"BRASIL, AV",NA,,63,PINHEIROS,1,0,"BRASIL, AV 1500 SAO PAULO SP",-23.5621218,-46.6553275,Point,-46.6553275,-23.5621218
10697,D061300209,15656,"PAULISTA, AV",NA,,1500,,06/06/2013 16:26,4,AT,78,4873, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,2,0,"PAULISTA, AV 1500 SAO PAULO SP",-23.5621218,-46.6553275,Point,-46.6553275,-23.5621218
250,D011300602,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,15000,,07/01/2013 13:55,2,CT,89,137, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,2,0,"MARGINAL DO RIO PINHEIROS, AV 15000 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
317,D011300605,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,16800,,08/01/2013 18:10,2,CT,89,211, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 16800 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
10961,D061300809,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,15000,,09/06/2013 20:00,2,CO,89,5187, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 15000 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
11748,D061300852,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,90000,,20/06/2013 14:45,2,CO,93,2771, , ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 90000 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
11780,D061300821,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,16741,,20/06/2013 23:30,2,QM,89,5702,B, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 16741 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
11223,D061300811,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,14500,,13/06/2013 09:30,2,CO,89,5303, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 14500 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
11260,D061300872,34348,"MARGINAL ESQUERD RIO PINHEIROS, AV",NA,,90000,,13/06/2013 18:30,2,CO,93,6074, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL ESQUERD RIO PINHEIROS, AV 90000 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
11292,D061300813,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,15000,,14/06/2013 09:00,2,CO,89,5335, , ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 15000 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
4982,D031300938,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,14500,,20/03/2013 08:00,2,CO,89,2264, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 14500 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
9053,D051300905,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,16000,,14/05/2013 08:10,2,CT,89,4196, , ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 16000 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
9728,D051300912,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,14000,,23/05/2013 12:00,2,SI,89,4539, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 14000 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
9135,D051300907,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,13000,,15/05/2013 11:00,2,QM,89,4242, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 13000 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
7741,D041300936,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,11500,,26/04/2013 16:40,2,CT,89,3540, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 11500 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
4103,D031300927,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,16741,,08/03/2013 12:25,2,CO,89,1909, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 16741 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
4619,D031300931,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,16741,,15/03/2013 08:20,2,CO,89,2110, , ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 16741 SAO PAULO SP",-23.5604208,-46.6574734,Point,-46.6574734,-23.5604208
10533,D061300206,15656,"PAULISTA, AV",NA,,1450,,04/06/2013 12:42,4,AT,78,4805, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,2,0,"PAULISTA, AV 1450 SAO PAULO SP",-23.5622347,-46.6550932,Point,-46.6550932,-23.5622347
5588,D031300080,16028,"PEIXOTO GOMIDE, RUA",NA,,671,,28/03/2013 11:30,2,CL,4,1122, , ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16028,"PEIXOTO GOMIDE, RUA",NA,,34,ITAIM BIBI,1,0,"PEIXOTO GOMIDE, RUA 671 SAO PAULO SP",-23.5597934,-46.6559499,Point,-46.6559499,-23.5597934
11002,D061300197,15656,"PAULISTA, AV",NA,,1401,,10/06/2013 10:00,2,CO,78,2476, , ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 1401 SAO PAULO SP",-23.5626511,-46.6552131,Point,-46.6552131,-23.5626511
12106,D061300621,15270,"PACAEMBU, AV",NA,,4144,,26/06/2013 03:10,2,CH,34,3759, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15270,"PACAEMBU, AV",NA,,19,CAPAO REDONDO,1,0,"PACAEMBU, AV 4144 SAO PAULO SP",-23.56269,-46.6551384,Point,-46.6551384,-23.56269
1379,D011300187,15656,"PAULISTA, AV",16028,"PEIXOTO GOMIDE, RUA",0,,26/01/2013 09:00,2,CO,78,130, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",16028,"PEIXOTO GOMIDE, RUA",7,BELA VISTA,1,0,"PAULISTA, AV SAO PAULO SP &  PEIXOTO GOMIDE, RUA SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
10291,D061300100,15656,"PAULISTA, AV",15153,"OSWALDO CRUZ, PCA",0,,01/06/2013 07:39,2,CO,5,4666, , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15153,"OSWALDO CRUZ, PCA",15656,"PAULISTA, AV",7,BELA VISTA,1,0,"PAULISTA, AV SAO PAULO SP &  OSWALDO CRUZ, PCA SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
10927,D061300215,15656,"PAULISTA, AV",8562,"HADDOCK LOBO, RUA",0,,09/06/2013 07:58,2,CO,78,4978,B, ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8562,"HADDOCK LOBO, RUA",15656,"PAULISTA, AV",44,JARDIM PAULISTA,1,0,"PAULISTA, AV SAO PAULO SP &  HADDOCK LOBO, RUA SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
2587,D021300197,15656,"PAULISTA, AV",12165,"LUIS ANTONIO, AV BRIG",0,,15/02/2013 12:20,4,AT,78,952, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12165,"LUIS ANTONIO, AV BRIG",15656,"PAULISTA, AV",44,JARDIM PAULISTA,1,0,"PAULISTA, AV SAO PAULO SP &  LUIS ANTONIO, AV BRIG SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
6592,D041300135,15656,"PAULISTA, AV",9546,"ITAPEVA, RUA",0,,10/04/2013 19:45,2,CT,5,2897,C, ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9546,"ITAPEVA, RUA",15656,"PAULISTA, AV",NA,,1,0,"PAULISTA, AV SAO PAULO SP &  ITAPEVA, RUA SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
8315,D051300128,15656,"PAULISTA, AV",12165,"LUIS ANTONIO, AV BRIG",0,,04/05/2013 20:19,2,QD,5,3720,C, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12165,"LUIS ANTONIO, AV BRIG",15656,"PAULISTA, AV",44,JARDIM PAULISTA,1,0,"PAULISTA, AV SAO PAULO SP &  LUIS ANTONIO, AV BRIG SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
9441,D051300277,15656,"PAULISTA, AV",12165,"LUIS ANTONIO, AV BRIG",0,,19/05/2013 15:50,2,SI,78,6755,C, ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12165,"LUIS ANTONIO, AV BRIG",15656,"PAULISTA, AV",44,JARDIM PAULISTA,1,0,"PAULISTA, AV SAO PAULO SP &  LUIS ANTONIO, AV BRIG SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
6644,D041300286,15656,"PAULISTA, AV",8562,"HADDOCK LOBO, RUA",0,,11/04/2013 13:33,2,CO,78,2896, , ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8562,"HADDOCK LOBO, RUA",15656,"PAULISTA, AV",44,JARDIM PAULISTA,1,0,"PAULISTA, AV SAO PAULO SP &  HADDOCK LOBO, RUA SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
7454,D041300117,15656,"PAULISTA, AV",17240,"ROCHA AZEVEDO, AL MIN",0,,22/04/2013 18:52,2,CT,4,3255, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15656,"PAULISTA, AV",17240,"ROCHA AZEVEDO, AL MIN",7,BELA VISTA,1,0,"PAULISTA, AV SAO PAULO SP &  ROCHA AZEVEDO, AL MIN SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
2968,D021300203,15656,"PAULISTA, AV",2497,"AUGUSTA, RUA",0,,21/02/2013 08:20,4,AT,78,1389,C, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,"AUGUSTA, RUA",15656,"PAULISTA, AV",26,CONSOLACAO,1,0,"PAULISTA, AV SAO PAULO SP &  AUGUSTA, RUA SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
4762,D031300130,15656,"PAULISTA, AV",4410,"CARLOS SAMPAIO, RUA",0,,16/03/2013 23:15,4,AT,5,2094, , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13248,"MARIA FIGUEIREDO, RUA",15656,"PAULISTA, AV",7,BELA VISTA,1,0,"PAULISTA, AV SAO PAULO SP &  CARLOS SAMPAIO, RUA SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
5515,D031300097,15656,"PAULISTA, AV",5245,"CONSOLACAO, RUA DA",0,,27/03/2013 13:16,4,AT,4,2278, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245,"CONSOLACAO, RUA DA",15656,"PAULISTA, AV",26,CONSOLACAO,1,0,"PAULISTA, AV SAO PAULO SP &  CONSOLACAO, RUA DA SAO PAULO SP",-23.5625897,-46.6549244,Point,-46.6549244,-23.5625897
10641,D061300207,17240,"ROCHA AZEVEDO, AL MIN",NA,,291,,05/06/2013 19:56,4,AT,78,4842, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17240,"ROCHA AZEVEDO, AL MIN",NA,,34,ITAIM BIBI,1,0,"ROCHA AZEVEDO, AL MIN 291 SAO PAULO SP",-23.5609091,-46.6588844,Point,-46.6588844,-23.5609091
7761,D041300118,14804,"NOVE DE JULHO, AV",NA,,2009,,26/04/2013 21:06,2,CO,4,3392, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14804,"NOVE DE JULHO, AV",NA,,63,PINHEIROS,1,0,"NOVE DE JULHO, AV 2009 SAO PAULO SP",-23.5597428,-46.6544514,Point,-46.6544514,-23.5597428
8436,D051300255,15656,"PAULISTA, AV",NA,,1200,,06/05/2013 13:00,2,QD,78,2286, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 1200 SAO PAULO SP",-23.5632201,-46.6545057,Point,-46.6545057,-23.5632201
512,D011300188,15656,"PAULISTA, AV",NA,,1200,,11/01/2013 18:20,2,CT,78,279, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 1200 SAO PAULO SP",-23.5632201,-46.6545057,Point,-46.6545057,-23.5632201
10153,D051300271,630,"ALEXANDRE DE GUSMAO, PCA",10004,"JAU, AL",0,,29/05/2013 19:04,2,CF,78,463, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,"ALEXANDRE DE GUSMAO, PCA",10004,"JAU, AL",44,JARDIM PAULISTA,2,0,"ALEXANDRE DE GUSMAO, PCA SAO PAULO SP &  JAU, AL SAO PAULO SP",-23.5639342,-46.6565207,Point,-46.6565207,-23.5639342
827,D011300193,3581,"BRASIL, AV",NA,,1299,,17/01/2013 16:33,2,CO,78,440, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581,"BRASIL, AV",NA,,63,PINHEIROS,1,0,"BRASIL, AV 1299 SAO PAULO SP",-23.563444,-46.6542439,Point,-46.6542439,-23.563444
11389,D061300217,10004,"JAU, AL",NA,,901,,15/06/2013 11:58,2,CO,78,5232, , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10004,"JAU, AL",NA,,44,JARDIM PAULISTA,1,0,"JAU, AL 901 SAO PAULO SP",-23.5641141,-46.6573914,Point,-46.6573914,-23.5641141
2501,D021300080,4347,"CARLOS DO PINHAL, RUA S",NA,,803,,14/02/2013 09:16,4,AT,5,818, , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4347,"CARLOS DO PINHAL, RUA S",NA,,7,BELA VISTA,1,0,"CARLOS DO PINHAL, RUA S 803 SAO PAULO SP",-23.5581495,-46.6562894,Point,-46.6562894,-23.5581495
8909,D051300097,14804,"NOVE DE JULHO, AV",NA,,2040,,12/05/2013 12:24,2,QD,4,3984, , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14804,"NOVE DE JULHO, AV",NA,,63,PINHEIROS,1,0,"NOVE DE JULHO, AV 2040 SAO PAULO SP",-23.5587637,-46.6541532,Point,-46.6541532,-23.5587637
10125,D051300090,14804,"NOVE DE JULHO, AV",NA,,2000,,29/05/2013 11:58,2,CT,4,3785,B, ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14804,"NOVE DE JULHO, AV",NA,,63,PINHEIROS,1,0,"NOVE DE JULHO, AV 2000 SAO PAULO SP",-23.5588081,-46.6540684,Point,-46.6540684,-23.5588081
12388,D061300225,16028,"PEIXOTO GOMIDE, RUA",15656,"PAULISTA, AV",0,,30/06/2013 07:57,2,CL,78,5750, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",16028,"PEIXOTO GOMIDE, RUA",7,BELA VISTA,1,0,"PEIXOTO GOMIDE, RUA SAO PAULO SP &  PAULISTA, AV SAO PAULO SP",-23.5582226,-46.6551955,Point,-46.6551955,-23.5582226
6372,D041300099,16028,"PEIXOTO GOMIDE, RUA",4120,"CANECA, RUA FREI",0,,07/04/2013 20:10,4,AT,4,2769, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4120,"CANECA, RUA FREI",16028,"PEIXOTO GOMIDE, RUA",26,CONSOLACAO,1,0,"PEIXOTO GOMIDE, RUA SAO PAULO SP &  CANECA, RUA FREI SAO PAULO SP",-23.5582226,-46.6551955,Point,-46.6551955,-23.5582226
6571,D041300285,17240,"ROCHA AZEVEDO, AL MIN",9642,"ITU, AL",0,,10/04/2013 12:41,2,CO,78,2866,C, ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9642,"ITU, AL",17240,"ROCHA AZEVEDO, AL MIN",44,JARDIM PAULISTA,1,0,"ROCHA AZEVEDO, AL MIN SAO PAULO SP &  ITU, AL SAO PAULO SP",-23.5622434,-46.6602925,Point,-46.6602925,-23.5622434
8054,D051300259,17240,"ROCHA AZEVEDO, AL MIN",9642,"ITU, AL",0,,01/05/2013 12:05,2,CH,78,3920, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9642,"ITU, AL",17240,"ROCHA AZEVEDO, AL MIN",44,JARDIM PAULISTA,1,0,"ROCHA AZEVEDO, AL MIN SAO PAULO SP &  ITU, AL SAO PAULO SP",-23.5622434,-46.6602925,Point,-46.6602925,-23.5622434
312,D011300061,4120,"CANECA, RUA FREI",NA,,1332,,08/01/2013 15:20,4,AT,4,186, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4120,"CANECA, RUA FREI",NA,,26,CONSOLACAO,1,0,"CANECA, RUA FREI 1332 SAO PAULO SP",-23.5580679,-46.6581937,Point,-46.6581937,-23.5580679
6190,D041300122,15372,"PAMPLONA, RUA",NA,,287,,05/04/2013 12:09,4,AT,5,1844, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15372,"PAMPLONA, RUA",NA,,17,CAMPO LIMPO,1,0,"PAMPLONA, RUA 287 SAO PAULO SP",-23.5613069,-46.6517852,Point,-46.6517852,-23.5613069
2944,D021300202,17791,"SANTOS, AL",4003,"CAMPINAS, AL",0,,20/02/2013 19:06,2,CO,78,1377, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4003,"CAMPINAS, AL",17791,"SANTOS, AL",44,JARDIM PAULISTA,1,0,"SANTOS, AL SAO PAULO SP &  CAMPINAS, AL SAO PAULO SP",-23.5653061,-46.6539384,Point,-46.6539384,-23.5653061
7652,D041300109,2812,"BARATA RIBEIRO, RUA",NA,,50,,25/04/2013 12:00,2,CO,4,3032, , ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812,"BARATA RIBEIRO, RUA",NA,,7,BELA VISTA,1,0,"BARATA RIBEIRO, RUA 50 SAO PAULO SP",-23.5570246,-46.6546786,Point,-46.6546786,-23.5570246
3530,D031300107,18232,"SILVIA, RUA",NA,,376,,01/03/2013 14:40,4,AT,5,1152, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18232,"SILVIA, RUA",NA,,17,CAMPO LIMPO,1,0,"SILVIA, RUA 376 SAO PAULO SP",-23.5613117,-46.6511748,Point,-46.6511748,-23.5613117
3228,D021300208,15656,"PAULISTA, AV",NA,,1100,,24/02/2013 23:06,2,QM,78,1498, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 1100 SAO PAULO SP",-23.5646509,-46.652501,Point,-46.652501,-23.5646509
5654,D031300271,15656,"PAULISTA, AV",NA,,1100,,29/03/2013 03:16,4,AT,78,2462, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 1100 SAO PAULO SP",-23.5646509,-46.652501,Point,-46.652501,-23.5646509
4700,D031300263,15656,"PAULISTA, AV",NA,,1063,,16/03/2013 05:50,2,CT,78,2072, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 1063 SAO PAULO SP",-23.5647929,-46.6526223,Point,-46.6526223,-23.5647929
6871,D041300798,27955,"FORTUNATA TADIELLO NATUCCI, AV",NA,,150,,14/04/2013 17:50,2,CO,46,3442,B, ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27955,"FORTUNATA TADIELLO NATUCCI, AV",NA,,3,ANHANGUERA,2,0,"FORTUNATA TADIELLO NATUCCI, AV 150 SAO PAULO SP",-23.5580053,-46.6602193,Point,-46.6602193,-23.5580053
1325,D011300523,46890,"ALEXIOS JAFET (ESTR.CAMPINAS), AV",NA,,385,,25/01/2013 08:15,2,SI,46,169, , ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46890,"ALEXIOS JAFET (ESTR.CAMPINAS), AV",NA,,41,JARAGUA,1,0,"ALEXIOS JAFET (ESTR.CAMPINAS), AV 385 SAO PAULO SP",-23.565266,-46.6525706,Point,-46.6525706,-23.565266
5037,D031300094,14804,"NOVE DE JULHO, AV",NA,,1918,,20/03/2013 21:45,4,AT,4,2202, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14804,"NOVE DE JULHO, AV",NA,,63,PINHEIROS,1,0,"NOVE DE JULHO, AV 1918 SAO PAULO SP",-23.5573819,-46.6526884,Point,-46.6526884,-23.5573819
9021,D051300099,2497,"AUGUSTA, RUA",NA,,149,,13/05/2013 18:50,4,AT,4,4038, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,"AUGUSTA, RUA",NA,,26,CONSOLACAO,1,0,"AUGUSTA, RUA 149 SAO PAULO SP",-23.5564747,-46.658539,Point,-46.658539,-23.5564747
4087,D031300814,46890,"ALEXIOS JAFET (ESTR.CAMPINAS), AV",NA,,484,,08/03/2013 08:10,2,SI,46,1553, , ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46890,"ALEXIOS JAFET (ESTR.CAMPINAS), AV",NA,,41,JARAGUA,1,0,"ALEXIOS JAFET (ESTR.CAMPINAS), AV 484 SAO PAULO SP",-23.5658497,-46.6531787,Point,-46.6531787,-23.5658497
